user_id,date,app_name,category,screen_time_min,launches,interactions,is_productive,youtube_views,youtube_likes,youtube_comments,screen_time_hours,user_id,age,gender,technology_usage_hours,social_media_usage_hours,gaming_hours,mental_health_status,stress_level,sleep_hours,physical_activity_hours,support_systems_access,work_environment_impact,online_support_usage,heavy_user,total_usage,stress_level_num,digital_wellbeing_index,work_environment_num
1057,2024-03-08 09:25:37.712570857,Gmail,Utilities,72.25,0,10,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-04482,19,Male,1.65,7.62,3.6,Excellent,High,7.31,4.49,No,Neutral,Yes,0,248560.09484276728,3,-0.07750000000000012,0
1044,2024-02-04 17:50:16.605535178,Spotify,Entertainment,107.48,2,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.8,USER-01198,33,Other,5.01,2.04,4.23,Poor,High,5.76,0.82,No,Negative,Yes,0,248588.1148427673,3,0.9299999999999999,-1
1099,2024-03-07 09:23:42.474158053,Twitter,Social,79.77,2,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.3,USER-00285,37,Male,1.94,3.76,2.63,Poor,Low,6.65,5.13,No,Negative,Yes,0,248621.15484276728,1,1.4450000000000003,-1
1079,2024-02-15 19:38:47.575858619,Facebook,Social,89.68,1,1,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-07353,34,Female,5.55,5.06,1.68,Good,High,8.88,2.37,Yes,Negative,No,0,248605.69484276726,3,0.9550000000000003,-1
1083,2024-01-19 06:24:07.682560853,Microsoft Teams,Productivity,66.59,1,2,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-07399,51,Male,5.97,4.16,4.99,Poor,Low,5.43,2.61,No,Neutral,No,0,248603.82484276727,1,0.6349999999999998,0
1038,2024-01-07 16:12:48.256085361,Evernote,Productivity,86.53,2,5,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.4,USER-04819,31,Female,6.95,1.0,3.28,Fair,Low,6.85,4.66,Yes,Neutral,No,0,248562.64484276727,1,2.925,0
1045,2024-02-05 22:14:21.887295765,WhatsApp,Social,72.59,0,8,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-07365,29,Other,2.08,4.68,4.14,Poor,Medium,4.36,2.23,Yes,Neutral,No,0,248549.2548427673,2,-0.10666666666666647,0
1083,2024-03-26 23:50:23.807935979,Slack,Productivity,214.45,1,7,True,232223.4150943396,12724.830188679245,2427.7295597484276,3.6,USER-02741,64,Other,3.72,3.77,2.73,Excellent,High,5.99,3.4,No,Negative,No,1,248769.6348427673,3,0.555,-1
1003,2024-03-31 13:48:16.565521841,Weather,Utilities,117.78,1,8,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.0,USER-01714,54,Other,1.94,1.61,1.88,Excellent,Low,5.92,4.47,Yes,Neutral,Yes,0,248577.57484276727,1,2.155,0
1026,2024-01-23 22:33:05.461820607,WhatsApp,Social,80.92,3,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.3,USER-03143,22,Other,1.55,2.07,4.21,Poor,High,7.06,6.25,Yes,Negative,No,0,248536.3348427673,3,1.2475,-1
1002,2024-01-23 10:53:58.679559853,Microsoft Teams,Productivity,115.65,3,7,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.9,USER-09896,18,Male,3.24,2.28,0.34,Good,Low,5.54,7.9,No,Neutral,No,0,248542.82484276727,1,1.6300000000000001,0
1001,2024-01-12 17:49:47.795931977,WhatsApp,Social,90.06,1,9,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-09213,45,Female,8.33,4.66,1.79,Fair,Low,4.6,2.02,No,Neutral,Yes,0,248544.93484276728,1,-0.03000000000000025,0
1058,2024-01-24 08:01:07.222407469,Camera,Utilities,62.32,4,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.0,USER-03956,47,Male,2.41,4.09,4.39,Poor,Medium,6.21,0.33,Yes,Positive,No,0,248572.7248427673,2,0.7066666666666667,1
1074,2024-02-10 09:17:27.949316439,YouTube,Entertainment,75.48,0,6,False,450218.0,11161.0,2165.0,1.3,USER-07997,19,Other,4.55,1.6,0.77,Good,High,6.82,5.39,Yes,Negative,No,0,464738.91,3,1.3050000000000002,-1
1097,2024-03-27 23:52:19.046348783,Spotify,Entertainment,85.37,2,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.4,USER-09888,26,Male,9.18,4.99,0.78,Excellent,High,5.39,4.62,Yes,Neutral,No,0,248616.70484276727,3,0.09999999999999987,0
1060,2024-01-15 22:17:43.554518172,WhatsApp,Social,136.67,3,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.3,USER-00109,32,Other,4.63,3.31,3.66,Fair,Low,6.98,5.32,No,Neutral,Yes,1,248640.84484276728,1,1.8350000000000002,0
1056,2024-03-11 18:59:25.188396132,Snapchat,Social,71.79,1,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-05486,29,Other,6.22,1.81,3.1,Excellent,Low,4.59,1.38,No,Neutral,Yes,0,248558.0648427673,1,1.39,0
1099,2024-02-21 13:17:03.941313771,Gmail,Utilities,60.27,2,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.0,USER-03956,47,Male,2.41,4.09,4.39,Poor,Medium,6.21,0.33,Yes,Positive,No,0,248609.67484276727,2,0.7066666666666667,1
1040,2024-01-13 20:46:29.729909970,Snapchat,Social,142.66,3,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.4,USER-02095,42,Female,7.66,2.45,3.6,Fair,Medium,5.91,5.89,Yes,Neutral,Yes,1,248636.5448427673,2,1.1533333333333333,0
1052,2024-01-17 09:15:03.901300433,Twitch,Entertainment,72.76,3,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-07365,29,Other,2.08,4.68,4.14,Poor,Medium,4.36,2.23,Yes,Neutral,No,0,248558.4248427673,2,-0.10666666666666647,0
1015,2024-01-09 15:32:57.059019673,Twitter,Social,63.15,0,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-01227,43,Female,4.87,2.63,1.73,Excellent,Medium,7.01,5.35,No,Positive,No,0,248523.8148427673,2,1.46,1
1087,2024-01-17 22:21:34.031343781,Evernote,Productivity,96.67,3,4,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.6,USER-00605,26,Female,7.75,5.6,0.1,Fair,Medium,8.16,6.43,No,Negative,No,0,248622.2848427673,2,0.8533333333333335,-1
1057,2024-03-09 07:16:27.929309770,Slack,Productivity,107.99,2,7,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.8,USER-00156,63,Female,2.47,3.28,2.87,Good,High,4.08,0.84,Yes,Neutral,Yes,0,248628.30484276728,3,0.20000000000000007,0
1056,2024-02-27 21:29:13.784594865,Google Maps,Utilities,86.47,6,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.4,USER-00185,65,Other,7.58,7.92,1.62,Fair,Low,5.2,7.24,No,Neutral,No,0,248623.40484276728,1,-1.3599999999999999,0
1071,2024-03-17 01:42:16.445481827,Snapchat,Social,109.16,3,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.8,USER-00156,63,Female,2.47,3.28,2.87,Good,High,4.08,0.84,Yes,Neutral,Yes,0,248641.4748427673,3,0.20000000000000007,0
1026,2024-01-23 22:33:05.461820607,WhatsApp,Social,80.92,3,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.3,USER-06177,55,Female,1.84,5.98,3.14,Good,High,4.36,4.52,Yes,Negative,No,0,248568.0348427673,3,-0.405,-1
1055,2024-03-21 23:40:47.615871958,Slack,Productivity,81.36,0,5,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.4,USER-09888,26,Male,9.18,4.99,0.78,Excellent,High,5.39,4.62,Yes,Neutral,No,0,248569.69484276726,3,0.09999999999999987,0
1012,2024-02-25 22:09:04.981660554,WhatsApp,Social,92.36,2,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-00700,63,Other,6.64,4.76,4.38,Excellent,Medium,8.75,0.12,Yes,Negative,No,0,248574.48484276727,2,1.33,-1
1028,2024-02-09 17:16:11.123707902,Facebook,Social,70.61,1,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-00050,38,Female,3.06,0.82,2.76,Excellent,Low,4.41,8.6,No,Neutral,Yes,0,248538.43484276728,1,1.7950000000000002,0
1049,2024-03-15 05:16:54.338112704,Gmail,Utilities,83.9,3,2,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.4,USER-00185,65,Other,7.58,7.92,1.62,Fair,Low,5.2,7.24,No,Neutral,No,0,248609.83484276728,1,-1.3599999999999999,0
1010,2024-01-22 23:14:51.897299099,Camera,Utilities,91.26,3,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-07353,34,Female,5.55,5.06,1.68,Good,High,8.88,2.37,Yes,Negative,No,0,248545.27484276728,3,0.9550000000000003,-1
1040,2024-02-26 02:31:15.025008336,Spotify,Entertainment,67.17,4,10,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-06980,49,Male,7.08,3.21,3.52,Good,Low,8.87,3.33,No,Negative,No,0,248573.2548427673,1,2.8299999999999996,-1
1042,2024-03-05 03:30:18.606202068,Snapchat,Social,64.38,3,9,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-04204,55,Other,3.28,2.9,0.42,Good,High,6.41,1.33,No,Positive,No,0,248564.7948427673,3,0.8775000000000001,1
1011,2024-03-30 20:19:36.392130710,Google Docs,Productivity,87.42,3,4,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-09710,49,Other,2.93,0.48,4.54,Poor,High,8.31,6.98,Yes,Neutral,No,0,248555.1348427673,3,1.9575,0
1015,2024-01-08 22:04:16.885628542,YouTube,Entertainment,71.7,1,4,False,218648.0,19866.0,1397.0,1.2,USER-04482,19,Male,1.65,7.62,3.6,Excellent,High,7.31,4.49,No,Neutral,Yes,0,241047.57,3,-0.07750000000000012,0
1005,2024-01-10 03:12:03.841280426,Spotify,Entertainment,61.47,1,1,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.0,USER-07586,49,Other,1.74,6.1,4.81,Good,Medium,4.06,2.55,No,Negative,Yes,0,248513.70484276727,2,-0.68,-1
1053,2024-02-12 13:43:28.469489830,Twitch,Entertainment,108.23,2,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.8,USER-00156,63,Female,2.47,3.28,2.87,Good,High,4.08,0.84,Yes,Neutral,Yes,0,248622.5448427673,3,0.20000000000000007,0
1005,2024-01-18 08:33:17.465821940,Twitch,Entertainment,60.42,1,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.0,USER-02295,22,Male,8.31,0.93,1.51,Fair,Low,4.66,4.93,No,Negative,No,0,248488.7348427673,1,1.865,-1
1079,2024-02-09 03:25:59.319773258,Spotify,Entertainment,90.01,1,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-09213,45,Female,8.33,4.66,1.79,Fair,Low,4.6,2.02,No,Neutral,Yes,0,248618.8848427673,1,-0.03000000000000025,0
1025,2024-03-19 17:47:23.747915972,Weather,Utilities,113.89,1,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.9,USER-02952,29,Female,3.92,7.49,2.36,Excellent,High,7.25,7.0,No,Neutral,Yes,0,248581.7848427673,3,-0.06000000000000005,0
1069,2024-02-28 13:30:30.610203401,Slack,Productivity,120.59,1,3,True,232223.4150943396,12724.830188679245,2427.7295597484276,2.0,USER-09476,40,Other,6.71,7.53,1.65,Excellent,Medium,7.31,3.2,Yes,Negative,Yes,1,248638.96484276728,2,-0.07333333333333354,-1
1091,2024-03-07 13:02:10.843614538,YouTube,Entertainment,76.02,1,6,False,38943.0,3834.0,533.0,1.3,USER-06177,55,Female,1.84,5.98,3.14,Good,High,4.36,4.52,Yes,Negative,No,0,44560.159999999996,3,-0.405,-1
1025,2024-01-11 22:53:44.274758252,TikTok,Entertainment,82.22,2,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.4,USER-00185,65,Other,7.58,7.92,1.62,Fair,Low,5.2,7.24,No,Neutral,No,0,248586.15484276728,1,-1.3599999999999999,0
1041,2024-03-30 18:52:13.044348116,Twitter,Social,74.26,2,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-07365,29,Other,2.08,4.68,4.14,Poor,Medium,4.36,2.23,Yes,Neutral,No,0,248546.9248427673,2,-0.10666666666666647,0
1076,2024-03-23 18:38:46.375458486,YouTube,Entertainment,87.02,1,7,False,1738.0,69.0,8.0,1.5,USER-06554,26,Female,9.35,0.33,2.64,Good,High,4.43,5.36,No,Positive,No,0,3035.63,3,1.025,1
1097,2024-02-06 09:09:46.995665222,Microsoft Teams,Productivity,70.86,2,5,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-00050,38,Female,3.06,0.82,2.76,Excellent,Low,4.41,8.6,No,Neutral,Yes,0,248609.68484276728,1,1.7950000000000002,0
1065,2024-01-05 13:14:11.083694564,Camera,Utilities,93.37,3,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.6,USER-00605,26,Female,7.75,5.6,0.1,Fair,Medium,8.16,6.43,No,Negative,No,0,248596.98484276727,2,0.8533333333333335,-1
1019,2024-03-26 22:23:00.460153385,Camera,Utilities,89.53,0,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-08418,48,Female,2.88,5.71,2.52,Fair,Medium,8.36,2.74,No,Negative,No,0,248560.21484276728,2,0.8833333333333332,-1
1078,2024-01-16 23:47:02.140713571,Google Maps,Utilities,75.7,4,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.3,USER-00285,37,Male,1.94,3.76,2.63,Poor,Low,6.65,5.13,No,Negative,Yes,0,248597.0848427673,1,1.4450000000000003,-1
1067,2024-01-07 05:17:23.147715905,WhatsApp,Social,115.62,0,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.9,USER-02647,25,Other,4.5,2.76,1.43,Fair,Low,4.5,5.83,Yes,Positive,Yes,0,248609.51484276727,1,0.8700000000000001,1
1087,2024-01-31 03:08:42.174058019,Microsoft Teams,Productivity,69.48,5,5,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-02782,31,Male,9.46,7.86,3.69,Poor,High,5.85,2.87,No,Positive,No,0,248604.3848427673,3,-0.5025000000000002,1
1010,2024-02-09 11:26:37.732577526,Notion,Productivity,69.13,4,5,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-00077,47,Female,11.46,4.81,4.68,Fair,Medium,6.43,7.89,No,Neutral,Yes,0,248547.5748427673,2,0.54,0
1069,2024-01-19 04:13:02.660886962,YouTube,Entertainment,86.42,2,4,False,320771.0,22934.0,686.0,1.4,USER-00185,65,Other,7.58,7.92,1.62,Fair,Low,5.2,7.24,No,Neutral,No,0,345648.38,1,-1.3599999999999999,0
1028,2024-02-09 17:16:11.123707902,Facebook,Social,70.61,1,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-07365,29,Other,2.08,4.68,4.14,Poor,Medium,4.36,2.23,Yes,Neutral,No,0,248527.27484276728,2,-0.10666666666666647,0
1019,2024-03-04 15:07:30.150050017,Twitter,Social,77.17,1,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.3,USER-03143,22,Other,1.55,2.07,4.21,Poor,High,7.06,6.25,Yes,Negative,No,0,248521.5848427673,3,1.2475,-1
1044,2024-01-10 03:55:45.515171723,YouTube,Entertainment,73.77,4,4,False,86256.0,1675.0,1042.0,1.2,USER-00077,47,Female,11.46,4.81,4.68,Fair,Medium,6.43,7.89,No,Neutral,Yes,0,90182.24,2,0.54,0
1034,2024-01-20 07:53:26.268756252,Spotify,Entertainment,71.58,1,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-05486,29,Other,6.22,1.81,3.1,Excellent,Low,4.59,1.38,No,Neutral,Yes,0,248532.85484276726,1,1.39,0
1099,2024-03-04 21:40:45.215071691,YouTube,Entertainment,75.64,4,9,False,318499.0,4927.0,4318.0,1.3,USER-07997,19,Other,4.55,1.6,0.77,Good,High,6.82,5.39,Yes,Negative,No,0,328971.07,3,1.3050000000000002,-1
1076,2024-03-23 18:38:46.375458486,YouTube,Entertainment,87.02,1,7,False,1738.0,69.0,8.0,1.5,USER-08418,48,Female,2.88,5.71,2.52,Fair,Medium,8.36,2.74,No,Negative,No,0,3057.73,2,0.8833333333333332,-1
1017,2024-01-29 20:33:31.870623541,Spotify,Entertainment,72.64,4,9,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-00050,38,Female,3.06,0.82,2.76,Excellent,Low,4.41,8.6,No,Neutral,Yes,0,248537.4648427673,1,1.7950000000000002,0
1052,2024-01-17 09:15:03.901300433,Twitch,Entertainment,72.76,3,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-01408,59,Male,11.09,6.96,4.17,Poor,Medium,7.1,1.29,Yes,Negative,No,0,248601.5448427673,2,0.04666666666666656,-1
1034,2024-03-27 18:46:27.329109703,Google Docs,Productivity,106.11,0,5,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.8,USER-07588,19,Other,8.45,4.7,4.0,Excellent,High,5.49,5.51,No,Negative,Yes,0,248570.03484276726,3,0.1975,-1
1010,2024-02-17 19:42:38.052684228,Snapchat,Social,81.9,2,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.4,USER-09888,26,Male,9.18,4.99,0.78,Excellent,High,5.39,4.62,Yes,Neutral,No,0,248529.23484276727,3,0.09999999999999987,0
1024,2024-01-22 10:52:03.441147049,Chrome,Utilities,114.29,4,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.9,USER-03041,56,Male,7.8,4.55,2.57,Good,High,5.09,5.85,Yes,Negative,No,0,248605.02484276728,3,0.135,-1
1080,2024-03-27 20:57:32.350783595,Twitch,Entertainment,73.4,1,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-00050,38,Female,3.06,0.82,2.76,Excellent,Low,4.41,8.6,No,Neutral,Yes,0,248595.2248427673,1,1.7950000000000002,0
1040,2024-03-10 02:56:13.124374792,YouTube,Entertainment,61.31,4,2,False,336340.0,11602.0,3377.0,1.0,USER-03956,47,Male,2.41,4.09,4.39,Poor,Medium,6.21,0.33,Yes,Positive,No,0,352491.74,2,0.7066666666666667,1
1080,2024-03-04 18:45:58.519506502,Netflix,Entertainment,57.19,0,0,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.0,USER-03956,47,Male,2.41,4.09,4.39,Poor,Medium,6.21,0.33,Yes,Positive,No,0,248578.59484276728,2,0.7066666666666667,1
1038,2024-01-10 16:18:33.971323774,Netflix,Entertainment,141.37,2,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.4,USER-01228,27,Female,4.89,6.33,1.31,Fair,High,8.45,0.79,Yes,Negative,Yes,1,248614.51484276727,3,0.5299999999999998,-1
1004,2024-02-19 08:07:21.747249083,Microsoft Teams,Productivity,175.2,2,4,True,232223.4150943396,12724.830188679245,2427.7295597484276,2.9,USER-06834,62,Other,3.34,4.07,4.16,Fair,Medium,5.31,5.65,No,Positive,No,1,248649.6048427673,2,0.4133333333333331,1
1032,2024-02-17 05:52:26.248749583,Spotify,Entertainment,87.66,0,2,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-09710,49,Other,2.93,0.48,4.54,Poor,High,8.31,6.98,Yes,Neutral,No,0,248571.37484276728,3,1.9575,0
1095,2024-02-06 17:10:25.408469490,Slack,Productivity,197.71,2,3,True,232223.4150943396,12724.830188679245,2427.7295597484276,3.3,USER-04520,22,Male,1.41,5.74,4.21,Good,Medium,4.2,5.47,Yes,Neutral,Yes,1,248721.01484276727,2,-0.5133333333333333,0
1004,2024-01-29 00:10:05.001667222,Spotify,Entertainment,118.76,2,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.0,USER-01714,54,Other,1.94,1.61,1.88,Excellent,Low,5.92,4.47,Yes,Neutral,Yes,0,248579.55484276728,1,2.155,0
1042,2024-02-20 01:36:01.920640213,Google Docs,Productivity,154.46,5,2,True,232223.4150943396,12724.830188679245,2427.7295597484276,2.6,USER-09812,52,Male,8.63,5.11,3.02,Fair,High,4.04,1.56,No,Neutral,No,1,248657.39484276727,3,-0.26750000000000007,0
1054,2024-03-05 10:47:15.345115039,WhatsApp,Social,165.37,2,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.8,USER-01961,56,Female,9.07,5.54,1.67,Poor,High,8.61,7.12,Yes,Negative,Yes,1,248693.15484276728,3,0.7674999999999998,-1
1096,2024-01-12 15:38:42.774258086,Chrome,Utilities,64.23,3,8,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-04204,55,Other,3.28,2.9,0.42,Good,High,6.41,1.33,No,Positive,No,0,248617.6448427673,3,0.8775000000000001,1
1069,2024-01-19 04:13:02.660886962,YouTube,Entertainment,86.42,2,4,False,320771.0,22934.0,686.0,1.4,USER-04755,62,Other,1.2,1.67,1.57,Excellent,High,7.29,9.64,Yes,Positive,No,0,345637.19,3,1.405,1
1025,2024-03-19 17:47:23.747915972,Weather,Utilities,113.89,1,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.9,USER-06752,46,Male,8.16,1.06,1.57,Fair,High,4.11,8.77,No,Neutral,Yes,0,248594.43484276728,3,0.7625000000000001,0
1057,2024-03-09 07:16:27.929309770,Slack,Productivity,107.99,2,7,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.8,USER-05580,41,Male,1.93,1.6,1.54,Fair,Low,5.59,1.91,Yes,Neutral,Yes,0,248605.33484276728,1,1.9949999999999999,0
1003,2024-01-20 22:27:19.746582194,YouTube,Entertainment,175.32,2,3,False,117299.0,6201.0,736.0,2.9,USER-07439,41,Male,4.68,5.26,0.84,Excellent,Medium,4.84,2.33,No,Positive,No,1,125482.17000000001,2,-0.13999999999999999,1
1038,2024-03-31 23:16:18.326108703,WhatsApp,Social,149.72,3,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.5,USER-05558,25,Other,9.75,4.02,2.33,Good,Low,5.54,6.39,No,Positive,No,1,248628.2248427673,1,0.7600000000000002,1
1013,2024-01-10 13:23:47.275758586,Evernote,Productivity,117.82,2,8,True,232223.4150943396,12724.830188679245,2427.7295597484276,2.0,USER-04223,22,Female,9.81,4.95,2.31,Good,High,8.31,4.99,Yes,Negative,No,0,248571.1648427673,3,0.8400000000000001,-1
1085,2024-01-16 16:30:05.401800600,Instagram,Social,173.86,0,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.9,USER-07439,41,Male,4.68,5.26,0.84,Excellent,Medium,4.84,2.33,No,Positive,No,1,248704.68484276728,2,-0.13999999999999999,1
1076,2024-03-23 18:38:46.375458486,YouTube,Entertainment,87.02,1,7,False,1738.0,69.0,8.0,1.5,USER-09213,45,Female,8.33,4.66,1.79,Fair,Low,4.6,2.02,No,Neutral,Yes,0,3053.92,1,-0.03000000000000025,0
1066,2024-01-05 15:25:16.105368456,Weather,Utilities,60.67,1,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.0,USER-07586,49,Other,1.74,6.1,4.81,Good,Medium,4.06,2.55,No,Negative,Yes,0,248577.90484276728,2,-0.68,-1
1069,2024-02-28 13:30:30.610203401,Slack,Productivity,120.59,1,3,True,232223.4150943396,12724.830188679245,2427.7295597484276,2.0,USER-06113,36,Male,7.51,7.24,0.83,Fair,Medium,5.85,4.75,Yes,Neutral,Yes,1,248634.74484276728,2,-0.46333333333333354,0
1030,2024-03-08 05:47:09.343114372,Microsoft Teams,Productivity,62.83,0,9,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.0,USER-02295,22,Male,8.31,0.93,1.51,Fair,Low,4.66,4.93,No,Negative,No,0,248521.14484276727,1,1.865,-1
1001,2024-02-18 02:59:34.791597199,Google Maps,Utilities,73.82,4,2,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-00050,38,Female,3.06,0.82,2.76,Excellent,Low,4.41,8.6,No,Neutral,Yes,0,248515.6448427673,1,1.7950000000000002,0
1048,2024-03-31 02:52:51.457152384,Instagram,Social,71.74,3,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-02782,31,Male,9.46,7.86,3.69,Poor,High,5.85,2.87,No,Positive,No,0,248566.64484276727,3,-0.5025000000000002,1
1034,2024-03-11 14:37:15.145048350,TikTok,Entertainment,67.5,3,2,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-04204,55,Other,3.28,2.9,0.42,Good,High,6.41,1.33,No,Positive,No,0,248552.9148427673,3,0.8775000000000001,1
1024,2024-01-22 10:52:03.441147049,Chrome,Utilities,114.29,4,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.9,USER-06752,46,Male,8.16,1.06,1.57,Fair,High,4.11,8.77,No,Neutral,Yes,0,248592.83484276728,3,0.7625000000000001,0
